molecule_chembl_id,canonical_smiles,standard_value
CHEMBL5281994,O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)[C@H]2C[C@@H](F)C2)c1,6.9
CHEMBL5276076,CCOc1ccncc1NC(=O)c1ccnc(NC(=O)C2CCCC2)c1,0.62
CHEMBL5280118,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(NC(=O)C2CCCC2)c1,2.1
CHEMBL5286581,O=C(Nc1cncc(-c2ccccc2)c1)c1ccnc(NC(=O)C2CCCC2)c1,1.2
CHEMBL5270059,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(NC(=O)[C@@H]2CC[C@@H](O)C2)c1,2.5
CHEMBL5286043,O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CCC(F)(F)C2)c1,0.46
CHEMBL5271607,O=C(Nc1cncc(-c2ccccc2F)c1)c1ccnc(NC(=O)C2CCC(F)(F)C2)c1,1.4
CHEMBL5269369,O=C(Nc1cncc(-c2cccc(F)c2F)c1)c1ccnc(NC(=O)C2CCC(F)(F)C2)c1,2.5
CHEMBL5285332,Cn1cc(-c2ccc3cnc(NC(=O)C4CCN(S(C)(=O)=O)CC4)cc3c2)cn1,197.2
CHEMBL5280761,O=C1Nc2cc(S(=O)(=O)Cc3c(Cl)cccc3Cl)ccc2S/C1=C\c1ccc(O)c([N+](=O)[O-])c1,10000.0
CHEMBL5272336,Cc1cc(C(=O)NC2Nc3cccc(C)c3N2[C@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,5257.0
CHEMBL5429789,O=C1NC(N[C@@H]2CCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5414514,O=C1NC(N[C@@H]2CCCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,847.0
CHEMBL5271559,NC(=O)c1cnc(Nc2cccc(O)n2)cc1Nc1ccccc1Cl,2500.0
CHEMBL5422936,O=C1NC(N[C@H]2CC[C@H](O)CC2)=N/C1=C\c1ccc2ncsc2c1,9624.0
CHEMBL5415622,O=C1NC(N[C@@H]2CCC[C@@H](O)C2)=N/C1=C\c1ccc2ncsc2c1,7600.0
CHEMBL5393925,O=C1NC(N[C@@H]2CCC[C@H](O)C2)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5427523,O=C1NC(N[C@@H]2CCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,8153.0
CHEMBL5429703,O=C1NC(N[C@H]2CCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5398602,O=C1NC(N[C@H]2CCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5417693,O=C1NC(N[C@@H]2CCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,9898.0
CHEMBL5423395,O=C1NC(N[C@@H]2CCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5291119,CC(C)OCCCC(=O)c1n[nH]cc1NC(=O)c1ccccc1,2.0
CHEMBL5396550,O=C1NC(NC2CCCCC(F)(F)C2)=N/C1=C\c1ccc2ncsc2c1,1359.0
CHEMBL5432739,O=C1NC(NC2CCC(F)(F)CC2)=N/C1=C\c1ccc2ncsc2c1,10000.0
CHEMBL5411888,O=C1NC(NC2CCCC(F)(F)C2)=N/C1=C\c1ccc2ncsc2c1,5688.0
CHEMBL5396991,O=C1NC(NC2CCCCC2(F)F)=N/C1=C\c1ccc2ncsc2c1,5557.0
CHEMBL5427398,O=C1NC(NC2CCC(F)(F)C2)=N/C1=C\c1ccc2ncsc2c1,4689.0
CHEMBL5412900,CC1(C)C2CCC1(C)[C@H](NC1=N/C(=C\c3ccc4ncsc4c3)C(=O)N1)C2,10000.0
CHEMBL5412998,O=C1NC(NC2CC3CCC2C3)=N/C1=C\c1ccc2ncsc2c1,3259.0
CHEMBL5434921,O=C1NC(NC2CC23CCCCC3)=N/C1=C\c1ccc2ncsc2c1,854.0
CHEMBL5269039,N#Cc1ncccc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,51.0
CHEMBL5283654,CC(C)Oc1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,1.9
CHEMBL5439952,O=C1NC(N[C@@H]2CCCCC[C@H]2O)=N/C1=C\c1ccc2ncsc2c1,6978.0
CHEMBL3601951,Cc1nnc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,53.0
CHEMBL1682931,CC(=O)c1nccc2c1[nH]c1ccccc12,10000.0
CHEMBL3185434,COc1ccc(-n2c(C)c([N+](=O)[O-])c3ccc(O)cc32)cc1,7488.0
CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,10000.0
CHEMBL790,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,10000.0
CHEMBL4637319,Cc1cccc(N(C)c2nccc(-c3cnn4ncccc34)n2)c1,10000.0
CHEMBL4848254,CN(C)c1nccc(-c2cnn3ncccc23)n1,10000.0
CHEMBL5286716,COc1ccc2nc3c(CO)cc(OC)cc3c(SC[C@H]3CCNC3)c2c1,10000.0
CHEMBL4783398,Cc1ccc(-n2cc(COc3cccc4cnc(Nc5cccc(Cl)c5)nc34)nn2)c([N+](=O)[O-])c1,10000.0
CHEMBL184574,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,10000.0
CHEMBL4288096,COc1ccc(/C=C2\SC(=S)NC2=O)cc1C#C[Si](C)(C)C,10000.0
CHEMBL297453,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,6269.0
CHEMBL5284529,O=C(Nc1ccc2[nH]ncc2c1)c1csc(Nc2ccccc2)n1,10000.0
CHEMBL1232500,CCN1/C(=C/C(C)=O)Sc2ccc(O)cc21,4403.0
CHEMBL4798421,CCN(CC)Cc1ccc(OC)c(-c2cc3c(-c4ccc(C(=O)O)c(C(C)C)c4)ccnc3[nH]2)c1,1334.0
CHEMBL5095897,COc1ccc2nc3ccc(OC)cc3c(SCCCN)c2c1,10000.0
CHEMBL608533,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4636.0
CHEMBL4754195,Cn1cc(-c2ccc3occ(-c4cccc(-c5ccncc5)c4)c3n2)cn1,2863.0
CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,10000.0
CHEMBL5286520,CCOc1ccc2nc(N3CCCN(C(=S)Nc4ccccc4F)CC3)c(C#N)cc2c1,10000.0
CHEMBL5288595,COc1ccc2sc(-c3cncc(NC(C)=O)c3)nc2c1,10000.0
CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,10000.0
CHEMBL562562,COc1cc(CCc2c(O)ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2C(C)=O)ccc1O,10000.0
CHEMBL5423580,O=C1NC(N[C@H]2CCCCC[C@@H]2O)=N/C1=C\c1ccc2ncsc2c1,6011.0
CHEMBL5288391,CN1CCN(C(=O)C(C)(C)c2ccc(C(=O)Cc3cn4cc(-c5ccncc5)ccc4n3)cc2)CC1,10000.0
CHEMBL5268820,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2OCCC(C)(C)O)ccn1,2.8
CHEMBL5273399,CC(C)C(=O)Nc1cc(C(=O)Nc2cncc(-c3cc(F)ccc3F)c2)ccn1,4.6
CHEMBL5282740,Cn1cc(C2C(=O)NC(=O)C2c2coc3ccccc23)c2cc(Br)ccc21,21.0
CHEMBL5280453,CC(C)C(=O)Nc1cc(C(=O)Nc2cncc(-c3ccccc3F)c2)ccn1,5.6
CHEMBL5184052,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)N[C@@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,2000.0
CHEMBL5197823,COc1ccc(N2CCN(c3cc(NCCC(=O)O)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,18000.0
CHEMBL5174091,O=C(O)CCNc1cc(N2CCN(c3ccc(F)cc3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,8000.0
CHEMBL5183472,O=C(O)c1ccc(N2CCN(c3cc(NCCP(=O)(O)O)c4c5c(onc35)-c3ccccc3C4=O)CC2)cc1,1000.0
CHEMBL5181975,O=C1c2ccccc2-c2onc3c(N4CCN(c5ccc(O)cc5)CC4)cc(NCCP(=O)(O)O)c1c23,1000.0
CHEMBL5181874,O=C1C=CC2(C=C1)OCC(Cc1cn(-c3cccc(Cc4ccccc4)c3)nn1)C(=O)N2c1ccccc1,1530.0
CHEMBL5411157,CO[C@H]1CCCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,2994.0
CHEMBL5198118,O=C1Nc2ccc(NC(=O)c3ccccc3)cc2C1=Cc1ccc(O)cc1,4340.0
CHEMBL5180456,COC(=O)Nc1ccc2c(c1)C(=Cc1ccc(O)cc1)C(=O)N2,155.0
CHEMBL5429086,CO[C@H]1CC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,13000.0
CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,260.0
CHEMBL5178166,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCCCC2)CC3)=C1c1cn2ccccc2n1,0.9
CHEMBL5436754,CO[C@H]1CCC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,5668.0
CHEMBL5440139,CO[C@@H]1CCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,5750.0
CHEMBL5186025,O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1cc2cc(Br)ccc2o1,32.09
CHEMBL5396081,CO[C@H]1CCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,8850.0
CHEMBL5172659,COc1ccc2c(c1)/C(=N/NC(=O)c1cc3cc(Br)ccc3o1)C(=O)N2,40.13
CHEMBL5413743,CO[C@H]1CCCC[C@@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,8746.0
CHEMBL5394394,CO[C@@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,10000.0
CHEMBL5395027,CO[C@H]1CCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,9540.0
CHEMBL5207215,O=C(NCCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,6780.0
CHEMBL4639853,Cc1cc(Nc2cc(Cl)nc(Oc3ccc([N+](=O)[O-])cc3)n2)n[nH]1,2.0
CHEMBL5202351,CC(C)C[C@H](N)c1cc(C#N)c2cc(-c3ccncc3)ccc2n1,112.0
CHEMBL5187137,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC(C)C)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,5000.0
CHEMBL5197740,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC5CCCCC5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,9000.0
CHEMBL5170348,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC5CCCC5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,13000.0
CHEMBL5182770,CN(c1ncnc2[nH]c3cc(Cl)ccc3c12)C1CCCN(C(=O)CC#N)C1,2000.0
CHEMBL5070887,Cc1cnc(Nc2ccnn2C)nc1-c1cc2n(c1)C(=O)N([C@H](CO)c1cccc(Cl)c1)C2,64.3
CHEMBL5200940,NC1=NC(c2ccc(F)cc2)CC(=O)N1,14670.0
CHEMBL5175467,COc1cc2c(Br)cc3c(c2cc1OC)C(=O)NC3=O,304.0
CHEMBL3663760,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,1400.0
CHEMBL5170524,COc1cc(C(=O)N2CCCC2)ccc1-c1ccnc2[nH]c(C3CCNCC3)cc12,310.0
CHEMBL5198038,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,2100.0
CHEMBL5197170,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,1600.0
CHEMBL5207871,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCC5)CC4)cc23)ccc1=O,1500.0
CHEMBL5440511,CO[C@@H]1CCCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,4952.0
CHEMBL5175996,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(F)ccc21,0.4
CHEMBL5203304,CC(C)Oc1cccc(-c2ccc3[nH]nc(C(=O)NCC4CCOCC4)c3c2)c1,4.0
CHEMBL5195696,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NCc5ccccc5)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,16000.0
CHEMBL5184987,CC(C)Oc1cccc(-c2ccc3cnc(C(=O)NCC4CCOCC4)n3c2)c1,72.0
CHEMBL5186457,Nc1nccc(CNC(=O)c2ccc3c(c2)/C(=C/Cc2cccc(C(=O)O)c2)C(=O)N3)n1,3.0
CHEMBL5422857,CO[C@H]1CCCC[C@@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)C1,2786.0
CHEMBL573428,C[S+]([O-])CCCCCCN=C=S,70000.0
CHEMBL5428629,CO[C@@H]1CCCCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,5532.0
CHEMBL513752,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@@H](C)C2,81.0
CHEMBL402435,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@H](C)C2,73.0
CHEMBL5170269,FC(F)(F)c1ccc(/C=N/Nc2nnc3n2N=C(c2ccc(Cl)cc2)CS3)cc1,883.0
CHEMBL5185897,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)N[C@H](C)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,600.0
CHEMBL239559,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,185000.0
CHEMBL5186093,Nc1ccc2cc3cnccc3c([N+](=O)[O-])c2n1,418.0
CHEMBL5178368,CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1,53.0
CHEMBL5276689,Cn1cc(-c2[nH][nH]c(=O)c2-c2cn(C)c3ccccc23)c2ccccc21,34.0
CHEMBL5290324,O=C(Nc1cncc(N2CCCCC2)c1)c1ccnc(NC(=O)C2CC2)c1,130.0
CHEMBL5290966,C[C@H]1COCCN1c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,0.06
CHEMBL5272013,C[C@@H]1CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)CCO1,8.8
CHEMBL5281590,C[C@H]1CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)CCO1,0.99
CHEMBL5286727,C[C@@H]1CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)C[C@H](C)O1,14.0
CHEMBL5272041,CC1(C)CN(c2ccncc2NC(=O)c2ccnc(NC(=O)C3CC3)c2)CCO1,0.79
CHEMBL5278104,CC1(C)COCCN1c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,0.15
CHEMBL5282618,Cc1cncc(NC(=O)c2ccnc(NC(=O)C3CC3)c2)c1,9.5
CHEMBL5273531,O=C(Nc1cncc(C2CCC2)c1)c1ccnc(NC(=O)C2CC2)c1,1.0
CHEMBL5284249,O=C(Nc1cncc(-c2ccccc2)c1)c1ccnc(NC(=O)C2CC2)c1,9.0
CHEMBL5287436,O=C(Nc1cncc(Oc2ccccc2)c1)c1ccnc(NC(=O)C2CC2)c1,19.0
CHEMBL5438325,O=C1NC(N[C@H]2CCC[C@H](O)CC2)=N/C1=C\c1ccc2ncsc2c1,6733.0
CHEMBL5282887,O=C(Nc1cnccc1N1CCC(F)(F)CC1)c1ccnc(NC(=O)C2CC2)c1,0.19
CHEMBL5290908,O=C(Nc1cncc(N2CCOCC2)c1)c1ccnc(NC(=O)C2CC2)c1,73.0
CHEMBL5272358,O=C(Nc1cncc(-c2ccc(F)cc2)c1)c1ccnc(NC(=O)C2CC2)c1,6.4
CHEMBL5266186,O=C(Nc1cncc(-c2ccccc2F)c1)c1ccnc(NC(=O)C2CC2)c1,3.0
CHEMBL5291257,O=C(Nc1cncc(-c2cc(F)ccc2F)c1)c1ccnc(NC(=O)C2CC2)c1,3.7
CHEMBL5285048,O=C(Nc1cncc(-c2cccc(F)c2F)c1)c1ccnc(NC(=O)C2CC2)c1,2.6
CHEMBL5285396,O=C(Nc1cncc(-c2ccncc2)c1)c1ccnc(NC(=O)C2CC2)c1,4.8
CHEMBL5276201,O=C(Nc1cncc(-c2cncc(Cl)c2)c1)c1ccnc(NC(=O)C2CC2)c1,3.9
CHEMBL5276314,Cc1ccc(-c2cncc(NC(=O)c3ccnc(NC(=O)C4CC4)c3)c2)cn1,2.5
CHEMBL5289493,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2-c2ccccc2)ccn1,1.4
CHEMBL5273285,CC(C)C(=O)Nc1cc(C(=O)Nc2cnccc2-c2ccc(Cl)cc2)ccn1,20.0
CHEMBL5282113,C[C@@H]1COCCN1c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,0.49
CHEMBL5288950,O=C(Nc1cnccc1N1CCCCC1)c1ccnc(NC(=O)C2CC2)c1,0.99
CHEMBL5280284,N#CCn1c2ccc(O)cc2c2c3c(n4cccc4c21)C(=O)NC3=O,420.0
CHEMBL5265899,C=C(C)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,4.4
CHEMBL403560,Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CCC3[C@]3(C[C@@H]6/C=C\CCCCN6[C@H]34)C5)nccc12,4800.0
CHEMBL5186778,CC(C)Oc1ccc(F)c(-c2cnc(N)c(C(=O)Nc3cnccc3N3CCCC(C(=O)O)C3)n2)c1,40.0
CHEMBL4066450,COc1ccc2c(c1)[nH]c1c(CO)nccc12,8300.0
CHEMBL5278835,Nc1nonc1-n1nnc(C(=O)/N=N/Cc2ccncc2)c1CN1CCCCC1,100.0
CHEMBL5270781,CC1CN(c2ccncc2NC(=O)c2ccnn3cc(-c4ccccc4)nc23)CCO1,0.2
CHEMBL5269379,O=C(Nc1cccnc1)c1ccnn2cc(-c3ccccc3)nc12,17.1
CHEMBL5271833,CN(Cc1ccccc1)Cc1c(O)ccc2c1O/C(=C\c1ccc3c(c1)OCO3)C2=O,310.0
CHEMBL5273659,O=C1/C(=C/c2c[nH]c3ncccc23)Oc2cc(OCc3cccc(F)c3)ccc21,450.0
CHEMBL5277746,Cc1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,30.0
CHEMBL5427842,CO[C@H]1CCC[C@@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,3520.0
CHEMBL5288206,CC(C)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,23.0
CHEMBL5425381,CO[C@H]1CCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,9933.0
CHEMBL5408907,CO[C@@H]1CCC[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,3560.0
CHEMBL5268992,O=C(Nc1cnccc1C1CCC1)c1ccnc(NC(=O)C2CC2)c1,7.5
CHEMBL5278542,O=C(Nc1cnccc1C1CCCC1)c1ccnc(NC(=O)C2CC2)c1,41.0
CHEMBL5278523,O=C(Nc1cnccc1C1CCCCC1)c1ccnc(NC(=O)C2CC2)c1,120.0
CHEMBL5290181,CC(=O)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,0.85
CHEMBL5283410,CC(O)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,0.25
CHEMBL5268011,CC(C)(O)c1ccncc1NC(=O)c1ccnc(NC(=O)C2CC2)c1,0.1
CHEMBL5273034,O=C(Nc1cnccc1C(=O)C(F)(F)F)c1ccnc(NC(=O)C2CC2)c1,0.95
CHEMBL5277764,O=C(Nc1cnccc1C(O)C(F)(F)F)c1ccnc(NC(=O)C2CC2)c1,3.6
CHEMBL5289779,O=C(Nc1cnccc1N1CCOCC1)c1ccnc(NC(=O)C2CC2)c1,1.0
CHEMBL5284549,Cc1ccc(C(=O)Nc2c[nH]nc2C(=O)NCCCOC(C)C)cn1,2.0
CHEMBL5267053,O=C1N[C@H]2C[C@@H](C2)OCc2cccc(n2)Nc2cc([nH]n2)[C@H]2CC[C@H](C2)O1,5.5
CHEMBL5396280,CO[C@H]1CCC[C@H](NC2=N/C(=C\c3ccc4ncsc4c3)C(=O)N2)CC1,6729.0
CHEMBL5417435,Cc1cc(Nc2ncc(C)c(N3CC(CC#N)C3)n2)sn1,665.0
CHEMBL5438689,COc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)cc1,0.45
CHEMBL5418606,COc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)cc1F,0.18
CHEMBL5414551,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(Cl)cc2)n1,0.49
CHEMBL5432510,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccc(Cl)cc2)n1,1.1
CHEMBL5434336,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2c(F)cc(Cl)cc2F)n1,3.9
CHEMBL5407971,CS(=O)(=O)c1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)cc1,0.25
CHEMBL5404581,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)cc1,0.15
CHEMBL5419652,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccc(F)cc3)n2)cc1,0.35
CHEMBL5409061,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3OCC(F)(F)F)n2)cc1,0.07
CHEMBL5428013,N#Cc1ccc(Nc2nccc(C(=O)Nc3cncnc3OCC(F)(F)F)n2)cc1,0.74
CHEMBL5404070,Cc1cc(C#N)ccc1Nc1nccc(C(=O)Nc2cnccc2-c2ccccc2)n1,0.43
CHEMBL5428489,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)c(Cl)c1,3.8
CHEMBL5440672,N#Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)cc1Cl,0.24
CHEMBL5427895,O=C1NC(NC2CC3(CCC3)C2)=N/C1=C\c1ccc2ncsc2c1,4566.0
CHEMBL5416470,C[C@@H]1[C@H]2C[C@@H](C[C@H]1NC1=N/C(=C\c3ccc4ncsc4c3)C(=O)N1)C2(C)C,10000.0
CHEMBL5402829,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccc(F)cc2)n1,0.56
CHEMBL5420646,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(C(F)(F)F)cc2)n1,2.0
CHEMBL5431425,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccc(C(F)(F)F)cc2)n1,2.1
CHEMBL5406527,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1NC1=N/C(=C\c2ccc3ncsc3c2)C(=O)N1,10000.0
CHEMBL5422776,O=C(Nc1cnccc1OCC(F)(F)F)c1ccnc(Nc2ccc(C(F)(F)F)cc2)n1,0.28
CHEMBL5435368,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(OC(F)F)cc2)n1,0.45
CHEMBL5422112,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccc(OC(F)F)cc2)n1,0.45
CHEMBL5433893,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(OC(F)(F)F)cc2)n1,1.8
CHEMBL5436595,Cc1ccc(Nc2nccc(C(=O)Nc3cnccc3-c3ccccc3)n2)cc1,0.31
CHEMBL5417065,O=C(Nc1cncnc1OCC(F)(F)F)c1ccnc(Nc2ccccc2)n1,1.1
CHEMBL5416472,O=C(Nc1cnccc1OCC(F)(F)F)c1ccnc(Nc2ccccc2)n1,0.2
CHEMBL5417193,COc1ccc(OCC(=O)Nc2cccc(-c3nc4ccccc4c(=O)o3)c2)cc1,-10.6
CHEMBL5434489,Cc1cc(Nc2ncc(C)c(N3CC(O)(C4CC4)C3)n2)sn1,1139.0
CHEMBL5436997,Cc1cc(Nc2ncc(C)c(N3CC(CC#N)(OC4CC5(CC5)C4)C3)n2)sn1,237.0
CHEMBL5430060,Cc1cc(Nc2ncc(C)c(N3CC(CC#N)(N4CCCC4)C3)n2)sn1,6975.0
CHEMBL5432029,Cc1cc(Nc2ncc(C)c(N3CC(CC#N)(N4CCCCC4)C3)n2)sn1,10509.0
CHEMBL5396135,Cc1cc(Nc2ncc(C)c(N3CC(CC#N)(N4CCN(C)CC4)C3)n2)sn1,50000.0
CHEMBL5428955,Cc1cnc(Nc2cnn(C)c2)nc1N1CC(CC#N)(N2CCN(C)CC2)C1,50000.0
CHEMBL5395308,Cc1cnc(Nc2cnn(C)c2)nc1-c1cnn([C@H](CC#N)C2CCCC2)c1,395.0
CHEMBL2180854,O=C(Nc1cc(Br)ccn1)Nc1cccc2c1C1CCCCN1C2=O,22.0
CHEMBL5430630,NC(=O)CN1C(=O)C(O)(CC(=O)c2ccc3ccccc3c2)c2ccccc21,-10.3
CHEMBL5418358,CN1C(=O)COc2ccc(-c3nn(Cc4ccccc4)c(=O)c4ccccc34)cc21,-10.6
CHEMBL5408917,O=C(C1=C(O)C(=O)N(CCc2c[nH]c3ccccc23)C1c1cccnc1)c1ccc(Cl)cc1,-10.4
CHEMBL5414726,O=C(Nc1cnccc1-c1ccc(F)cc1)c1ccnc(Nc2ccccc2)n1,0.25
CHEMBL5429353,Cc1ccc(C(=O)Nc2c[nH]nc2C(=O)CCCOC(C)C)cn1,2.0
CHEMBL5413819,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(C(F)(F)F)cn2)c1,0.89
CHEMBL5415012,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(Cl)cn2)c1,0.9
CHEMBL5409415,O=C(Nc1cnccc1-c1ccccc1)c1ccnc(Nc2ccc(Cl)cc2)c1,13.0
CHEMBL5397608,O=C(Nc1cccnc1)c1ccncn1,2000.0
CHEMBL5430407,Nc1nccc(C(=O)Nc2cccnc2)n1,2000.0
CHEMBL5408273,O=C(Nc1cnccc1N1CCC(F)(F)CC1)c1ccncn1,260.0
CHEMBL5430845,Nc1nccc(C(=O)Nc2cnccc2N2CCC(F)(F)CC2)n1,30.0
